id,platform,gene,value
149,platform5,gene3,-2.74161388
149,platform6,gene3,1.254508693
149,platform1,gene4,-0.650621198
149,platform2,gene4,0.014669756
149,platform3,gene4,1.198101549
149,platform4,gene4,0.301219057
149,platform5,gene4,0.421688779
149,platform6,gene4,-0.636610203
149,platform1,gene5,-1.294258393
149,platform2,gene5,0.641573252
149,platform3,gene5,-0.20300578
149,platform4,gene5,-3.85E-05
149,platform5,gene5,-0.824594642
149,platform6,gene5,-0.5567094
149,platform1,gene6,-2.291427503
149,platform2,gene6,-1.652369777
149,platform3,gene6,-1.571250702
149,platform4,gene6,-0.180305125
149,platform5,gene6,-1.066399665
149,platform6,gene6,0.389090532
150,platform1,gene1,0.035233599
150,platform2,gene1,-0.498454515
150,platform3,gene1,-1.605431714
150,platform4,gene1,-0.670932403
150,platform5,gene1,0.8927259
150,platform6,gene1,0.476799443
150,platform1,gene2,-0.311867437
150,platform2,gene2,-2.244358868
150,platform3,gene2,-0.486200732
150,platform4,gene2,-2.924291132
150,platform5,gene2,1.773842682
150,platform6,gene2,0.033712439
150,platform1,gene3,1.261065952
150,platform2,gene3,-0.173960891
150,platform3,gene3,2.075549176
150,platform4,gene3,-0.898641836
150,platform5,gene3,0.837990322
150,platform6,gene3,-0.010943632
150,platform1,gene4,0.727129908
150,platform2,gene4,-1.325231266
150,platform3,gene4,2.238163227
150,platform4,gene4,0.302436274
150,platform5,gene4,-0.496712976
150,platform6,gene4,-1.18622501
150,platform1,gene5,-1.525341635
150,platform2,gene5,-1.816337096
150,platform3,gene5,-1.717539925
150,platform4,gene5,0.03971205
150,platform5,gene5,1.121556469
150,platform6,gene5,0.353915661
150,platform1,gene6,-1.932094972
150,platform2,gene6,0.085753225
150,platform3,gene6,1.500067949
150,platform4,gene6,1.014687928
150,platform5,gene6,1.843909329
150,platform6,gene6,0.419582462
151,platform1,gene1,-3.289375849
151,platform2,gene1,0.642383067
151,platform3,gene1,0.21309364
151,platform4,gene1,-1.718288764
151,platform5,gene1,-0.131452235
151,platform6,gene1,-0.671879471
151,platform1,gene2,-0.443464894
151,platform2,gene2,0.471270768
151,platform3,gene2,-0.591863887
151,platform4,gene2,-0.651915887
151,platform5,gene2,-1.456763853
151,platform6,gene2,0.1722846
151,platform1,gene3,0.550965516
151,platform2,gene3,0.571722041
151,platform3,gene3,1.189179348
151,platform4,gene3,-2.365333815
151,platform5,gene3,0.033224041
151,platform6,gene3,-1.334297681
151,platform1,gene4,0.608785793
151,platform2,gene4,0.080024885
151,platform3,gene4,-1.068728022
151,platform4,gene4,-0.377553664
151,platform5,gene4,1.402880675
151,platform6,gene4,-0.541441946
151,platform1,gene5,-1.724921248
151,platform2,gene5,1.089194838
151,platform3,gene5,1.169763605
151,platform4,gene5,-0.60715673
151,platform5,gene5,1.654122855
151,platform6,gene5,-0.166080566
151,platform1,gene6,-1.274018991
151,platform2,gene6,-0.306040858
151,platform3,gene6,0.254340425
151,platform4,gene6,0.562471103
151,platform5,gene6,0.385138527
151,platform6,gene6,1.236179155
152,platform1,gene1,0.230932005
152,platform2,gene1,0.516775158
152,platform3,gene1,1.025579138
152,platform4,gene1,-0.166313579
152,platform5,gene1,-0.791567079
152,platform6,gene1,-0.28215228
152,platform1,gene2,-1.333365906
152,platform2,gene2,0.049697013
152,platform3,gene2,0.503797532
152,platform4,gene2,-1.047127835
152,platform5,gene2,-0.869470504
152,platform6,gene2,-1.108418701
152,platform1,gene3,-0.040445958
152,platform2,gene3,1.416574776
152,platform3,gene3,-0.632693871
152,platform4,gene3,-0.628558194
152,platform5,gene3,-0.025326161
152,platform6,gene3,-0.975476336
152,platform1,gene4,1.01497226
152,platform2,gene4,-0.301907307
152,platform3,gene4,1.131054367
152,platform4,gene4,0.639451578
152,platform5,gene4,0.794958785
152,platform6,gene4,-1.479137455
152,platform1,gene5,-1.680680719
152,platform2,gene5,0.058975475
152,platform3,gene5,-0.35830402
152,platform4,gene5,-0.339249854
152,platform5,gene5,-0.102197913
152,platform6,gene5,1.600584139
152,platform1,gene6,-0.461803035
152,platform2,gene6,-0.61762354
152,platform3,gene6,1.627339035
152,platform4,gene6,0.223655477
152,platform5,gene6,0.242420208
152,platform6,gene6,-1.295032701
153,platform1,gene1,0.749241652
153,platform2,gene1,1.168655387
153,platform3,gene1,0.714293427
153,platform4,gene1,-1.14956739
153,platform5,gene1,1.450374751
153,platform6,gene1,-0.297783275
153,platform1,gene2,1.836611144
153,platform2,gene2,0.46474043
153,platform3,gene2,0.41627925
153,platform4,gene2,2.007674017
153,platform5,gene2,1.208334332
153,platform6,gene2,0.460690015
153,platform1,gene3,-0.78606356
153,platform2,gene3,0.901634041
153,platform3,gene3,0.768715582
153,platform4,gene3,-0.513157982
153,platform5,gene3,-0.219160654
153,platform6,gene3,-0.275143451
153,platform1,gene4,-1.643771507
153,platform2,gene4,0.67826625
153,platform3,gene4,-1.488609491
153,platform4,gene4,0.345458005
153,platform5,gene4,-1.546547496
153,platform6,gene4,0.956413629
153,platform1,gene5,0.822378751
153,platform2,gene5,1.872458175
153,platform3,gene5,-1.185828886
153,platform4,gene5,0.954899797
153,platform5,gene5,-0.215424858
153,platform6,gene5,0.215958394
153,platform1,gene6,-0.414164333
153,platform2,gene6,0.415046269
153,platform3,gene6,-1.111344824
153,platform4,gene6,-0.902131112
153,platform5,gene6,0.820606954
153,platform6,gene6,-2.886149125
154,platform1,gene1,-0.272773065
154,platform2,gene1,-0.444030507
154,platform3,gene1,0.74651111
154,platform4,gene1,0.430621325
154,platform5,gene1,-1.354257846
154,platform6,gene1,1.482880359
154,platform1,gene2,1.055728244
154,platform2,gene2,1.437735151
154,platform3,gene2,-0.972899813
154,platform4,gene2,1.904617693
154,platform5,gene2,1.205621996
154,platform6,gene2,1.156797604
154,platform1,gene3,-1.210173184
154,platform2,gene3,-0.068029232
154,platform3,gene3,0.188278619
154,platform4,gene3,-1.36850797
154,platform5,gene3,-0.201470462
154,platform6,gene3,0.777501247
154,platform1,gene4,0.314903238
154,platform2,gene4,0.241264776
154,platform3,gene4,1.446805935
154,platform4,gene4,-0.754624453
154,platform5,gene4,0.793090378
154,platform6,gene4,1.06762924
154,platform1,gene5,-1.307120672
154,platform2,gene5,-1.990687845
154,platform3,gene5,0.960574805
154,platform4,gene5,-0.250715913
154,platform5,gene5,2.395201325
154,platform6,gene5,0.318634364
154,platform1,gene6,-0.027535033
154,platform2,gene6,-1.730918039
154,platform3,gene6,-0.809397446
154,platform4,gene6,-1.378699866
154,platform5,gene6,2.848744033
154,platform6,gene6,-1.27963028
155,platform1,gene1,0.621393095
155,platform2,gene1,1.341494242
155,platform3,gene1,-0.323811722
155,platform4,gene1,0.144383471
155,platform5,gene1,-1.081852784
155,platform6,gene1,-0.005977342
155,platform1,gene2,-0.361005684
155,platform2,gene2,-0.753344538
155,platform3,gene2,0.596977086
155,platform4,gene2,-0.832739371
155,platform5,gene2,-1.545024676
155,platform6,gene2,0.822990237
155,platform1,gene3,0.201997905
155,platform2,gene3,-1.622848287
155,platform3,gene3,-0.703822878
155,platform4,gene3,0.8512461
155,platform5,gene3,-0.997512302
155,platform6,gene3,0.774894795
155,platform1,gene4,-0.327474597
155,platform2,gene4,-1.417957041
155,platform3,gene4,0.470800362
155,platform4,gene4,-2.488903614
155,platform5,gene4,-0.646839852
155,platform6,gene4,-0.085984201
155,platform1,gene5,0.25092191
155,platform2,gene5,0.25700368
155,platform3,gene5,0.114574862
155,platform4,gene5,1.384960259
155,platform5,gene5,1.714630816
155,platform6,gene5,1.831944921
155,platform1,gene6,-1.311312864
155,platform2,gene6,-0.806461301
155,platform3,gene6,-1.258681845
155,platform4,gene6,-0.418445671
155,platform5,gene6,0.305340581
155,platform6,gene6,0.187061797
156,platform1,gene1,-0.231192409
156,platform2,gene1,-0.155301427
156,platform3,gene1,-0.41808374
156,platform4,gene1,-0.860649609
156,platform5,gene1,-0.733647068
156,platform6,gene1,-0.829051291
156,platform1,gene2,-0.507211078
156,platform2,gene2,-1.394540994
156,platform3,gene2,1.232875868
156,platform4,gene2,1.95111699
156,platform5,gene2,-1.308884357
156,platform6,gene2,1.255520935
156,platform1,gene3,0.113244144
156,platform2,gene3,0.026754546
156,platform3,gene3,0.058456965
156,platform4,gene3,0.45715365
156,platform5,gene3,0.102713655
156,platform6,gene3,-0.860916866
156,platform1,gene4,0.138099933
156,platform2,gene4,0.874539627
156,platform3,gene4,-0.23590954
156,platform4,gene4,-1.224420655
156,platform5,gene4,-1.651302686
156,platform6,gene4,0.622705635
156,platform1,gene5,-0.063921304
156,platform2,gene5,-0.593243113
156,platform3,gene5,0.225603364
156,platform4,gene5,-0.695993003
156,platform5,gene5,-0.082368588
156,platform6,gene5,0.285876083
156,platform1,gene6,-2.038892974
156,platform2,gene6,-0.984320528
156,platform3,gene6,-1.321636778
156,platform4,gene6,-1.237309857
156,platform5,gene6,1.552502072
156,platform6,gene6,1.18360405
157,platform1,gene1,0.764335523
157,platform2,gene1,-0.370783344
157,platform3,gene1,1.184528613
157,platform4,gene1,-1.221143881
157,platform5,gene1,-1.995974047
157,platform6,gene1,-3.027045719
157,platform1,gene2,0.227313544
157,platform2,gene2,0.036470609
157,platform3,gene2,-0.790091467
157,platform4,gene2,0.4891585
157,platform5,gene2,0.0423673
157,platform6,gene2,-0.302558552
157,platform1,gene3,1.274221623
157,platform2,gene3,1.439948771
157,platform3,gene3,1.042425368
157,platform4,gene3,0.596590681
157,platform5,gene3,-1.001465352
157,platform6,gene3,-0.248326516
157,platform1,gene4,-0.044405573
157,platform2,gene4,0.149585783
157,platform3,gene4,1.117913382
157,platform4,gene4,-1.419470512
157,platform5,gene4,-1.355619065
157,platform6,gene4,-0.06004596
157,platform1,gene5,-1.470907592
157,platform2,gene5,1.116705964
157,platform3,gene5,-0.16814661
157,platform4,gene5,-2.692801249
157,platform5,gene5,-0.238479091
157,platform6,gene5,0.211411133
157,platform1,gene6,-0.771250598
157,platform2,gene6,-1.265809657
157,platform3,gene6,0.013026189
157,platform4,gene6,1.223885486
157,platform5,gene6,-0.479462222
157,platform6,gene6,1.110308989
158,platform1,gene1,1.401203552
158,platform2,gene1,-1.264062627
158,platform3,gene1,0.865613152
158,platform4,gene1,-0.107980565
158,platform5,gene1,0.245761903
158,platform6,gene1,1.755196257
158,platform1,gene2,0.980495075
158,platform2,gene2,-0.482457125
158,platform3,gene2,-1.500831735
158,platform4,gene2,0.36311391
158,platform5,gene2,0.527572662
158,platform6,gene2,1.213574413
158,platform1,gene3,1.429398333
158,platform2,gene3,0.215458853
158,platform3,gene3,0.167552998
158,platform4,gene3,0.440723941
158,platform5,gene3,1.083446263
158,platform6,gene3,0.167405047
158,platform1,gene4,-0.389052597
158,platform2,gene4,-1.054181731
158,platform3,gene4,0.013639233
158,platform4,gene4,-0.015277002
158,platform5,gene4,0.000418724
158,platform6,gene4,-0.394162972
158,platform1,gene5,-0.591002484
158,platform2,gene5,0.925972691
158,platform3,gene5,-0.14347036
158,platform4,gene5,1.558537404
158,platform5,gene5,-0.782944317
158,platform6,gene5,-1.843947273
158,platform1,gene6,-0.159972573
158,platform2,gene6,0.911943974
158,platform3,gene6,-0.153480072
158,platform4,gene6,-1.578861691
158,platform5,gene6,-0.582670401
158,platform6,gene6,-0.039038605
159,platform1,gene1,1.304306487
159,platform2,gene1,1.123302438
159,platform3,gene1,0.811116123
159,platform4,gene1,0.471382118
159,platform5,gene1,-0.813600361
159,platform6,gene1,0.811152212
159,platform1,gene2,1.218401086
159,platform2,gene2,0.742200101
159,platform3,gene2,1.176543122
159,platform4,gene2,0.3041073
159,platform5,gene2,1.018551445
159,platform6,gene2,1.403568578
159,platform1,gene3,-0.968283601
159,platform2,gene3,1.519131921
159,platform3,gene3,0.7648683
159,platform4,gene3,0.70537176
159,platform5,gene3,0.07354777
159,platform6,gene3,-0.955012526
159,platform1,gene4,-1.250089805
159,platform2,gene4,0.302697042
159,platform3,gene4,-0.144335637
159,platform4,gene4,1.065029772
159,platform5,gene4,-0.016320536
159,platform6,gene4,-0.371086502
159,platform1,gene5,1.511371115
159,platform2,gene5,-0.265342733
159,platform3,gene5,-0.674460111
159,platform4,gene5,0.671559278
159,platform5,gene5,1.503220164
159,platform6,gene5,-0.976873615
159,platform1,gene6,-0.273216955
159,platform2,gene6,-0.34533358
159,platform3,gene6,0.032794769
159,platform4,gene6,0.331178339
159,platform5,gene6,0.730068625
159,platform6,gene6,1.047064935
160,platform1,gene1,-0.72964217
160,platform2,gene1,-0.013960339
160,platform3,gene1,0.787606044
160,platform4,gene1,-0.594477483
160,platform5,gene1,0.456318829
160,platform6,gene1,1.744184094
160,platform1,gene2,-1.342510681
160,platform2,gene2,0.724209167
160,platform3,gene2,-0.072226793
160,platform4,gene2,-1.001183376
160,platform5,gene2,0.263312888
160,platform6,gene2,-0.049467364
160,platform1,gene3,-1.023763155
160,platform2,gene3,0.019875784
160,platform3,gene3,0.584447831
160,platform4,gene3,-0.197527824
160,platform5,gene3,1.797493547
160,platform6,gene3,1.56281343
160,platform1,gene4,-0.751262465
160,platform2,gene4,1.378410827
160,platform3,gene4,1.261468477
160,platform4,gene4,-0.64740703
160,platform5,gene4,1.56889018
160,platform6,gene4,1.665757904
160,platform1,gene5,0.626183108
160,platform2,gene5,0.892124362
160,platform3,gene5,-1.012615096
160,platform4,gene5,1.864118138
160,platform5,gene5,-0.593663191
160,platform6,gene5,-0.360558619
160,platform1,gene6,0.511570775
160,platform2,gene6,0.103141818
160,platform3,gene6,1.683084082
160,platform4,gene6,-0.734866706
160,platform5,gene6,-0.537756988
160,platform6,gene6,0.263265192
161,platform1,gene1,0.563587078
161,platform2,gene1,2.928900738
161,platform3,gene1,-1.300026681
161,platform4,gene1,1.116748688
161,platform5,gene1,0.889579275
161,platform6,gene1,1.102733863
161,platform1,gene2,-1.269046161
161,platform2,gene2,0.363893209
161,platform3,gene2,-0.495790294
161,platform4,gene2,-1.753146567
161,platform5,gene2,-0.902215453
161,platform6,gene2,-1.043982765
161,platform1,gene3,1.637714802
161,platform2,gene3,-0.707736849
161,platform3,gene3,0.897975811
161,platform4,gene3,0.605925178
161,platform5,gene3,-0.794716348
161,platform6,gene3,0.538171974
161,platform1,gene4,0.556373474
161,platform2,gene4,-1.152529419
161,platform3,gene4,0.725120655
161,platform4,gene4,-0.005439508
161,platform5,gene4,-0.239429939
161,platform6,gene4,-0.885321527
161,platform1,gene5,-0.174061043
161,platform2,gene5,-1.084851556
161,platform3,gene5,-0.023989476
161,platform4,gene5,-0.132753368
161,platform5,gene5,-0.245289947
161,platform6,gene5,1.113700605
161,platform1,gene6,-0.619107782
161,platform2,gene6,-0.132324803
161,platform3,gene6,0.863847976
161,platform4,gene6,1.320974999
161,platform5,gene6,-0.104238755
161,platform6,gene6,0.065253675
162,platform1,gene1,1.099134416
162,platform2,gene1,0.319835561
162,platform3,gene1,0.331826954
162,platform4,gene1,-0.26003829
162,platform5,gene1,0.099819254
162,platform6,gene1,0.007240717
162,platform1,gene2,0.576012131
162,platform2,gene2,-0.145321251
162,platform3,gene2,-0.307188838
162,platform4,gene2,-0.074979674
162,platform5,gene2,-0.459219901
162,platform6,gene2,1.548106149
162,platform1,gene3,-1.059803973
162,platform2,gene3,1.212604682
162,platform3,gene3,-0.01044579
162,platform4,gene3,-2.020557058
162,platform5,gene3,-0.544876099
162,platform6,gene3,1.155981675
162,platform1,gene4,-1.292919776
162,platform2,gene4,0.132514462
162,platform3,gene4,-1.227972221
162,platform4,gene4,0.081047106
162,platform5,gene4,1.023721361
162,platform6,gene4,-0.205238019
162,platform1,gene5,0.956998419
162,platform2,gene5,0.728954795
162,platform3,gene5,1.20944427
162,platform4,gene5,1.33268463
162,platform5,gene5,1.000410457
162,platform6,gene5,0.390476535
162,platform1,gene6,0.062288186
162,platform2,gene6,0.137638812
162,platform3,gene6,0.363314588
162,platform4,gene6,-0.900476186
162,platform5,gene6,-0.59429765
162,platform6,gene6,-0.498031819
163,platform1,gene1,-0.524178798
163,platform2,gene1,-0.281529782
163,platform3,gene1,-0.055502569
163,platform4,gene1,-0.794798686
163,platform5,gene1,-2.234324998
163,platform6,gene1,2.01752322
163,platform1,gene2,-0.816473402
163,platform2,gene2,1.022061172
163,platform3,gene2,-0.617647675
163,platform4,gene2,0.499715646
163,platform5,gene2,-0.136847479
163,platform6,gene2,0.601374805
